id,team,jersey_number,time,x_pos,y_pos
3,0,2.0,510,103,287
3,0,2.0,511,103,287
3,0,2.0,512,102,286
3,0,2.0,513,101,286
3,0,2.0,514,101,286
3,0,2.0,515,102,286
3,0,2.0,516,102,286
3,0,2.0,517,102,284
3,0,2.0,518,102,284
3,0,2.0,519,101,284
3,0,2.0,520,101,284
3,0,2.0,521,101,284
3,0,2.0,522,101,284
3,0,2.0,523,102,286
3,0,2.0,524,102,284
3,0,2.0,525,102,284
3,0,2.0,526,102,284
3,0,2.0,527,102,284
3,0,2.0,528,102,284
3,0,2.0,529,102,284
3,0,2.0,530,102,284
3,0,2.0,531,102,284
3,0,2.0,532,102,284
3,0,2.0,533,103,286
3,0,2.0,534,102,284
3,0,2.0,535,102,284
3,0,2.0,536,103,286
3,0,2.0,537,103,286
3,0,2.0,538,103,286
3,0,2.0,539,102,284
3,0,2.0,540,102,284
3,0,2.0,541,102,284
3,0,2.0,542,102,284
3,0,2.0,543,102,284
3,0,2.0,544,102,284
3,0,2.0,545,102,284
3,0,2.0,546,102,284
3,0,2.0,547,103,286
3,0,2.0,548,102,286
3,0,2.0,549,102,286
3,0,2.0,550,103,286
3,0,2.0,551,102,284
3,0,2.0,552,102,284
3,0,2.0,553,102,284
3,0,2.0,554,102,284
3,0,2.0,555,102,284
3,0,2.0,556,103,286
3,0,2.0,557,103,286
3,0,2.0,558,103,286
3,0,2.0,559,103,286
3,0,2.0,560,103,286
3,0,2.0,561,103,286
3,0,2.0,562,103,286
3,0,2.0,563,103,286
3,0,2.0,564,103,286
3,0,2.0,565,103,286
3,0,2.0,566,103,286
3,0,2.0,567,103,286
3,0,2.0,568,103,286
3,0,2.0,569,103,286
3,0,2.0,570,103,286
3,0,2.0,571,103,286
3,0,2.0,572,103,286
3,0,2.0,573,103,286
3,0,2.0,574,103,286
3,0,2.0,575,103,286
3,0,2.0,576,103,286
3,0,2.0,577,103,286
3,0,2.0,578,103,286
3,0,2.0,579,103,286
3,0,2.0,580,103,286
3,0,2.0,581,103,286
3,0,2.0,582,103,286
3,0,2.0,583,103,286
3,0,2.0,584,103,286
3,0,2.0,585,103,286
3,0,2.0,586,103,286
3,0,2.0,587,102,286
3,0,2.0,588,104,287
3,0,2.0,589,104,287
3,0,2.0,590,104,287
3,0,2.0,591,104,287
3,0,2.0,592,104,287
3,0,2.0,593,104,287
3,0,2.0,594,104,287
3,0,2.0,595,104,287
3,0,2.0,596,104,287
3,0,2.0,597,104,287
3,0,2.0,598,104,287
3,0,2.0,599,104,287
3,0,2.0,600,104,287
3,0,2.0,601,104,287
3,0,2.0,602,104,287
3,0,2.0,603,104,287
3,0,2.0,604,104,287
3,0,2.0,605,104,287
3,0,2.0,606,104,287
3,0,2.0,607,104,287
3,0,2.0,608,104,287
3,0,2.0,609,104,287
3,0,2.0,610,104,287
3,0,2.0,611,104,287
3,0,2.0,612,104,287
3,0,2.0,613,104,287
3,0,2.0,614,104,287
3,0,2.0,615,104,287
3,0,2.0,616,104,287
3,0,2.0,617,103,287
3,0,2.0,618,104,287
3,0,2.0,619,104,287
3,0,2.0,620,104,287
3,0,2.0,621,103,286
3,0,2.0,622,102,284
3,0,2.0,623,103,286
3,0,2.0,624,103,286
3,0,2.0,625,102,284
3,0,2.0,626,103,286
3,0,2.0,627,104,287
3,0,2.0,628,104,287
3,0,2.0,629,104,287
3,0,2.0,630,104,287
3,0,2.0,631,104,287
3,0,2.0,632,104,287
3,0,2.0,633,104,287
3,0,2.0,634,104,287
3,0,2.0,635,104,287
3,0,2.0,636,104,287
3,0,2.0,637,104,287
3,0,2.0,638,104,287
3,0,2.0,639,104,287
3,0,2.0,640,104,287
3,0,2.0,641,104,287
3,0,2.0,642,104,287
3,0,2.0,643,104,287
3,0,2.0,644,104,287
3,0,2.0,645,104,287
3,0,2.0,646,104,287
3,0,2.0,647,104,287
3,0,2.0,648,103,286
3,0,2.0,649,102,284
3,0,2.0,650,102,284
3,0,2.0,651,102,284
3,0,2.0,652,102,284
3,0,2.0,653,102,284
3,0,2.0,654,102,284
3,0,2.0,655,103,286
3,0,2.0,656,104,287
3,0,2.0,657,104,287
3,0,2.0,658,103,286
3,0,2.0,659,102,284
3,0,2.0,660,102,284
3,0,2.0,661,102,284
3,0,2.0,662,103,286
3,0,2.0,663,104,287
3,0,2.0,664,104,287
3,0,2.0,665,104,287
3,0,2.0,666,104,287
3,0,2.0,667,104,287
3,0,2.0,668,104,287
3,0,2.0,669,104,287
3,0,2.0,670,103,286
3,0,2.0,671,103,286
3,0,2.0,672,103,286
3,0,2.0,673,103,286
3,0,2.0,674,103,286
3,0,2.0,675,103,286
3,0,2.0,676,104,287
3,0,2.0,677,104,287
3,0,2.0,678,104,287
3,0,2.0,679,104,287
3,0,2.0,680,104,287
3,0,2.0,681,104,287
3,0,2.0,682,104,287
3,0,2.0,683,104,287
3,0,2.0,684,104,287
3,0,2.0,685,104,287
3,0,2.0,686,104,287
3,0,2.0,687,104,287
3,0,2.0,688,104,287
3,0,2.0,689,104,287
3,0,2.0,690,104,287
3,0,2.0,691,104,287
3,0,2.0,692,104,287
3,0,2.0,693,104,287
3,0,2.0,694,104,287
3,0,2.0,695,104,287
3,0,2.0,696,104,287
3,0,2.0,697,104,287
3,0,2.0,698,104,287
3,0,2.0,699,104,287
3,0,2.0,700,104,287
3,0,2.0,701,104,287
3,0,2.0,702,104,287
3,0,2.0,703,104,287
3,0,2.0,704,104,287
3,0,2.0,705,104,287
3,0,2.0,706,104,287
3,0,2.0,707,104,287
3,0,2.0,708,104,287
3,0,2.0,709,102,286
3,0,2.0,710,102,286
3,0,2.0,711,102,286
3,0,2.0,712,103,286
3,0,2.0,713,104,287
3,0,2.0,714,104,287
3,0,2.0,715,104,287
3,0,2.0,716,104,287
3,0,2.0,717,104,287
3,0,2.0,718,104,287
3,0,2.0,719,104,287
3,0,2.0,720,103,286
3,0,2.0,721,102,284
3,0,2.0,722,102,284
3,0,2.0,723,103,286
3,0,2.0,724,104,287
3,0,2.0,725,104,287
3,0,2.0,726,104,287
3,0,2.0,727,104,287
3,0,2.0,728,104,287
3,0,2.0,729,104,287
3,0,2.0,730,104,287
3,0,2.0,731,104,287
3,0,2.0,732,104,287
3,0,2.0,733,104,287
3,0,2.0,734,104,287
3,0,2.0,735,104,287
3,0,2.0,736,104,287
3,0,2.0,737,104,287
3,0,2.0,738,104,287
3,0,2.0,739,104,287
3,0,2.0,740,104,287
3,0,2.0,741,103,286
3,0,2.0,742,104,287
3,0,2.0,743,103,286
3,0,2.0,744,103,286
3,0,2.0,745,104,287
3,0,2.0,746,103,286
3,0,2.0,747,104,287
3,0,2.0,748,103,286
3,0,2.0,749,103,286
4,0,,2,986,268
4,0,,3,986,268
4,0,,4,985,268
4,0,,5,983,270
4,0,,6,983,270
4,0,,7,984,270
4,0,,8,983,275
4,0,,9,983,275
4,0,,63,649,102
4,0,,64,647,102
4,0,,65,648,102
4,0,,66,648,102
4,0,,67,647,102
4,0,,68,646,102
4,0,,69,647,102
4,0,,70,647,102
4,0,,71,647,102
4,0,,72,648,105
4,0,,73,648,105
4,0,,106,981,266
4,0,,107,980,266
4,0,,108,979,266
4,0,,109,982,262
4,0,,110,986,259
4,0,,111,988,255
4,0,,112,991,252
4,0,,113,991,250
4,0,,114,990,250
4,0,,115,987,251
4,0,,116,989,250
4,0,,117,991,248
4,0,,118,991,248
4,0,,119,991,248
4,0,,120,993,248
4,0,,121,993,248
4,0,,122,992,250
4,0,,123,992,250
4,0,,124,992,252
4,0,,125,991,254
4,0,,126,991,254
4,0,,127,991,254
4,0,,128,991,254
4,0,,129,990,254
4,0,,130,992,254
4,0,,131,994,252
4,0,,132,992,254
4,0,,133,993,254
4,0,,134,991,254
4,0,,135,992,254
4,0,,136,991,254
4,0,,137,991,254
4,0,,138,991,254
4,0,,139,993,252
4,0,,140,991,254
4,0,,141,992,254
4,0,,142,990,255
4,0,,143,991,255
4,0,,144,991,255
4,0,,145,990,255
4,0,,146,991,255
4,0,,147,990,255
4,0,,148,993,254
4,0,,149,992,256
4,0,,150,993,256
4,0,,151,993,256
4,0,,152,993,256
4,0,,153,995,254
4,0,,154,995,254
4,0,,155,996,252
4,0,,156,997,252
4,0,,157,996,252
4,0,,158,998,250
4,0,,159,997,252
4,0,,160,995,254
4,0,,161,994,256
4,0,,162,996,254
4,0,,163,996,254
4,0,,164,994,256
4,0,,165,994,256
4,0,,166,995,254
4,0,,167,997,252
4,0,,168,995,254
4,0,,169,997,252
4,0,,170,997,250
4,0,,171,997,250
4,0,,172,997,252
4,0,,173,997,252
4,0,,174,996,252
4,0,,175,997,252
4,0,,176,1001,250
4,0,,177,1002,250
4,0,,178,1000,252
4,0,,179,998,254
4,0,,180,997,256
4,0,,181,997,256
4,0,,182,996,258
4,0,,183,996,258
4,0,,184,995,258
4,0,,185,997,256
4,0,,186,995,258
4,0,,187,994,258
4,0,,188,993,259
4,0,,189,993,259
4,0,,190,992,259
4,0,,191,994,258
4,0,,192,994,258
4,0,,193,994,258
4,0,,194,994,258
4,0,,195,994,258
4,0,,196,994,258
4,0,,197,994,258
4,0,,198,994,258
4,0,,199,993,259
4,0,,200,995,258
4,0,,201,993,259
4,0,,202,994,258
4,0,,203,997,256
4,0,,204,997,254
4,0,,205,997,254
4,0,,206,998,252
4,0,,207,996,254
4,0,,208,995,256
4,0,,209,994,254
4,0,,210,990,257
4,0,,211,989,257
4,0,,212,987,259
4,0,,213,985,261
4,0,,214,986,261
4,0,,215,984,262
4,0,,216,986,261
4,0,,217,986,261
4,0,,218,985,261
4,0,,219,985,261
4,0,,220,985,261
4,0,,221,985,261
4,0,,222,986,261
4,0,,223,985,261
4,0,,224,985,261
4,0,,225,985,261
4,0,,226,987,259
4,0,,227,985,261
4,0,,228,987,259
4,0,,229,985,261
4,0,,230,985,261
4,0,,231,985,261
4,0,,232,984,261
4,0,,233,987,259
4,0,,234,986,261
4,0,,235,986,261
4,0,,236,986,261
4,0,,237,987,261
4,0,,238,987,261
4,0,,239,985,263
4,0,,240,986,263
4,0,,241,986,263
4,0,,242,986,264
4,0,,243,985,264
4,0,,244,986,264
4,0,,245,987,265
4,0,,246,988,265
4,0,,247,987,266
4,0,,248,987,265
4,0,,249,990,263
4,0,,250,993,265
4,0,,251,994,265
4,0,,252,992,267
4,0,,253,995,265
4,0,,254,993,267
4,0,,255,993,267
4,0,,256,993,267
4,0,,257,993,267
4,0,,258,994,267
4,0,,259,996,267
4,0,,260,995,267
4,0,,261,996,267
4,0,,262,996,267
4,0,,263,996,267
4,0,,264,998,265
4,0,,265,998,265
4,0,,266,997,265
4,0,,267,995,267
4,0,,268,994,269
4,0,,269,994,269
4,0,,270,995,267
4,0,,271,994,269
4,0,,272,994,269
4,0,,273,994,269
4,0,,274,994,269
4,0,,275,994,269
4,0,,276,993,268
4,0,,277,994,267
4,0,,278,993,268
4,0,,279,994,269
4,0,,280,995,267
4,0,,281,994,269
4,0,,282,994,269
4,0,,283,994,269
4,0,,284,994,269
4,0,,285,994,269
4,0,,286,994,269
4,0,,287,994,269
4,0,,288,995,267
4,0,,289,994,269
4,0,,290,995,267
4,0,,291,995,269
4,0,,292,995,269
4,0,,293,995,269
4,0,,294,997,267
4,0,,295,997,267
4,0,,296,996,269
4,0,,297,996,269
4,0,,298,998,267
4,0,,299,997,269
4,0,,300,997,269
4,0,,301,997,269
4,0,,302,997,269
4,0,,303,997,269
4,0,,304,997,269
4,0,,305,997,269
4,0,,306,997,269
4,0,,307,997,269
4,0,,308,998,267
4,0,,309,997,269
4,0,,310,997,269
4,0,,311,997,269
4,0,,312,997,269
4,0,,313,997,269
4,0,,314,997,269
4,0,,315,997,269
4,0,,316,997,269
4,0,,317,998,267
4,0,,318,998,267
4,0,,319,998,267
4,0,,320,998,267
4,0,,321,998,267
4,0,,322,998,267
4,0,,323,998,267
4,0,,324,998,267
4,0,,325,998,267
4,0,,326,998,267
4,0,,327,998,267
4,0,,328,998,267
4,0,,329,998,267
4,0,,330,998,267
4,0,,331,998,267
4,0,,332,997,269
4,0,,333,997,269
4,0,,334,997,269
4,0,,335,997,269
4,0,,336,997,269
4,0,,337,997,269
4,0,,338,998,269
4,0,,339,1000,267
4,0,,340,1000,267
4,0,,341,1000,269
4,0,,342,1002,267
4,0,,343,1003,267
4,0,,344,1003,267
4,0,,345,1002,267
4,0,,346,1001,267
4,0,,347,1000,267
4,0,,348,999,267
4,0,,349,998,267
4,0,,350,999,265
4,0,,351,995,265
4,0,,352,994,265
4,0,,353,992,265
4,0,,354,992,265
4,0,,355,992,263
4,0,,356,993,261
4,0,,357,991,263
4,0,,358,988,265
4,0,,359,988,265
4,0,,360,988,265
4,0,,361,988,265
4,0,,362,986,266
4,0,,363,986,266
4,0,,364,987,264
4,0,,365,987,264
4,0,,366,988,263
4,0,,367,990,261
4,0,,368,990,261
4,0,,369,990,261
4,0,,370,988,263
4,0,,371,988,265
4,0,,372,987,265
4,0,,373,989,265
4,0,,374,989,265
4,0,,375,990,265
4,0,,376,991,263
4,0,,377,993,261
4,0,,378,992,261
4,0,,379,992,261
4,0,,380,991,261
4,0,,381,991,261
4,0,,382,991,261
4,0,,383,991,261
4,0,,384,992,261
4,0,,385,991,261
4,0,,386,990,263
4,0,,387,994,261
4,0,,388,994,261
4,0,,389,993,261
4,0,,390,992,261
4,0,,391,991,261
4,0,,392,991,261
4,0,,393,991,261
4,0,,394,991,261
4,0,,395,992,259
4,0,,396,990,261
4,0,,397,989,263
4,0,,398,989,263
4,0,,399,989,263
4,0,,400,990,263
4,0,,401,992,261
4,0,,402,992,261
4,0,,403,992,261
4,0,,404,993,261
4,0,,405,991,263
4,0,,406,989,263
4,0,,407,989,263
4,0,,408,989,263
4,0,,409,989,263
4,0,,410,989,263
4,0,,411,988,265
4,0,,412,989,265
4,0,,413,987,266
4,0,,414,987,266
4,0,,415,987,266
4,0,,416,988,265
4,0,,417,986,266
4,0,,418,986,266
4,0,,419,986,266
4,0,,420,986,266
4,0,,421,988,265
4,0,,422,988,265
4,0,,423,986,266
4,0,,424,986,266
4,0,,425,988,265
4,0,,426,988,265
4,0,,427,988,265
4,0,,428,987,264
4,0,,429,986,264
4,0,,430,985,264
4,0,,431,986,263
4,0,,432,985,263
4,0,,433,985,263
4,0,,434,987,261
4,0,,435,987,261
4,0,,436,987,261
4,0,,437,985,263
4,0,,438,985,263
4,0,,439,984,264
4,0,,440,984,264
4,0,,441,984,264
4,0,,442,983,264
4,0,,443,983,264
4,0,,444,983,264
4,0,,445,983,264
4,0,,446,982,264
4,0,,447,983,264
4,0,,448,983,264
4,0,,449,985,263
4,0,,450,985,263
4,0,,451,983,264
4,0,,452,983,264
4,0,,453,983,264
4,0,,454,983,264
4,0,,455,983,264
4,0,,456,983,264
4,0,,457,983,264
4,0,,458,983,264
4,0,,459,983,264
4,0,,460,983,264
4,0,,461,983,264
4,0,,462,983,264
4,0,,463,983,264
4,0,,464,984,262
4,0,,465,984,262
4,0,,466,983,264
4,0,,467,983,264
4,0,,468,983,264
4,0,,469,984,262
4,0,,470,986,261
4,0,,471,986,261
4,0,,472,987,261
4,0,,473,986,261
4,0,,474,988,261
4,0,,475,987,261
4,0,,476,987,261
4,0,,477,988,261
4,0,,478,988,261
4,0,,479,988,261
4,0,,480,988,261
4,0,,481,988,261
4,0,,482,987,261
4,0,,483,987,261
4,0,,484,986,261
4,0,,485,986,261
4,0,,486,986,261
4,0,,487,987,261
4,0,,488,987,261
4,0,,489,987,261
4,0,,490,986,261
4,0,,491,986,261
4,0,,492,986,261
4,0,,493,986,261
4,0,,494,986,261
4,0,,495,984,262
4,0,,496,983,264
4,0,,497,984,262
4,0,,498,986,261
4,0,,499,987,261
4,0,,500,984,262
4,0,,501,982,264
4,0,,502,984,262
4,0,,503,983,264
4,0,,504,983,264
4,0,,505,983,264
4,0,,506,983,262
4,0,,507,983,262
4,0,,508,983,262
4,0,,509,983,262
4,0,,510,982,264
4,0,,511,983,264
4,0,,512,983,264
4,0,,513,983,264
4,0,,514,982,266
4,0,,515,982,266
4,0,,516,984,264
4,0,,517,985,264
4,0,,518,985,264
4,0,,519,985,264
4,0,,520,984,264
4,0,,521,984,264
4,0,,522,984,264
4,0,,523,984,264
4,0,,524,981,266
4,0,,525,981,266
4,0,,526,981,266
4,0,,527,981,266
4,0,,528,982,266
4,0,,529,982,266
4,0,,530,982,266
4,0,,531,984,264
4,0,,532,984,264
4,0,,533,984,264
4,0,,534,983,266
4,0,,535,981,268
4,0,,536,981,268
4,0,,537,981,268
4,0,,538,981,268
4,0,,539,981,268
4,0,,540,981,268
4,0,,541,981,268
4,0,,542,981,268
4,0,,543,981,268
4,0,,544,981,268
4,0,,545,981,268
4,0,,546,981,268
4,0,,547,981,268
4,0,,548,981,268
4,0,,549,981,268
4,0,,550,981,268
4,0,,551,980,268
4,0,,552,980,268
4,0,,553,980,268
4,0,,554,980,268
4,0,,555,980,268
4,0,,556,980,268
4,0,,557,980,268
4,0,,558,980,268
4,0,,559,981,266
4,0,,560,980,268
4,0,,561,980,268
4,0,,562,981,266
4,0,,563,983,264
4,0,,564,983,264
4,0,,565,981,266
4,0,,566,980,268
4,0,,567,980,268
4,0,,568,980,268
4,0,,569,980,268
4,0,,570,980,268
4,0,,571,980,268
4,0,,572,980,268
4,0,,573,980,268
4,0,,574,980,268
4,0,,575,980,268
4,0,,576,980,268
4,0,,577,980,268
4,0,,578,980,268
4,0,,579,980,268
4,0,,580,980,268
4,0,,581,981,266
4,0,,582,983,264
4,0,,583,983,264
4,0,,584,983,264
4,0,,585,983,264
4,0,,586,983,264
4,0,,587,983,264
4,0,,588,983,264
4,0,,589,983,264
4,0,,590,983,264
4,0,,591,983,264
4,0,,592,983,264
4,0,,593,983,264
4,0,,594,983,264
4,0,,595,983,264
4,0,,596,983,264
4,0,,597,983,264
4,0,,598,984,264
4,0,,599,984,264
4,0,,600,983,264
4,0,,601,981,266
4,0,,602,982,266
4,0,,603,982,266
4,0,,604,983,266
4,0,,605,984,264
4,0,,606,984,264
4,0,,607,984,264
4,0,,608,982,266
4,0,,609,984,264
4,0,,610,984,264
4,0,,611,984,264
4,0,,612,982,266
4,0,,613,982,266
4,0,,614,981,266
4,0,,615,981,266
4,0,,616,981,266
4,0,,617,981,266
4,0,,618,981,266
4,0,,619,981,266
4,0,,620,981,266
4,0,,621,981,266
4,0,,622,981,266
4,0,,623,982,266
4,0,,624,982,266
4,0,,625,982,266
4,0,,626,982,266
4,0,,627,984,264
4,0,,628,985,263
4,0,,629,984,264
4,0,,630,982,266
4,0,,631,982,266
4,0,,632,982,266
4,0,,633,982,266
4,0,,634,982,266
4,0,,635,982,266
4,0,,636,982,266
4,0,,637,982,266
4,0,,638,982,266
4,0,,639,982,266
4,0,,640,984,264
4,0,,641,982,266
4,0,,642,984,264
4,0,,643,982,266
4,0,,644,984,264
4,0,,645,983,264
4,0,,646,981,266
4,0,,647,981,266
4,0,,648,982,266
4,0,,649,984,264
4,0,,650,984,264
4,0,,651,984,264
4,0,,652,984,264
4,0,,653,984,264
4,0,,654,984,264
4,0,,655,984,264
4,0,,656,984,264
4,0,,657,985,263
4,0,,658,985,263
4,0,,659,985,263
4,0,,660,984,264
4,0,,661,981,266
4,0,,662,981,266
4,0,,663,983,266
4,0,,664,983,266
4,0,,665,982,266
4,0,,666,982,266
4,0,,667,982,266
4,0,,668,982,266
4,0,,669,982,266
4,0,,670,982,266
4,0,,671,982,266
4,0,,672,982,266
4,0,,673,982,266
4,0,,674,982,266
4,0,,675,982,266
4,0,,676,982,266
4,0,,677,982,266
4,0,,678,982,266
4,0,,679,982,266
4,0,,680,982,266
4,0,,681,982,266
4,0,,682,982,266
4,0,,683,983,266
4,0,,684,983,266
4,0,,685,983,266
4,0,,686,983,266
4,0,,687,982,266
4,0,,688,983,266
4,0,,689,984,264
4,0,,690,983,266
4,0,,691,982,266
4,0,,692,982,266
4,0,,693,982,266
4,0,,694,982,266
4,0,,695,982,266
4,0,,696,982,266
4,0,,697,982,266
4,0,,698,982,266
4,0,,699,982,266
4,0,,700,982,266
4,0,,701,981,268
4,0,,702,981,268
4,0,,703,981,268
4,0,,704,981,268
4,0,,705,981,268
4,0,,706,981,268
4,0,,707,981,268
4,0,,708,981,268
4,0,,709,981,268
4,0,,710,981,268
4,0,,711,981,268
4,0,,712,981,268
4,0,,713,981,268
4,0,,714,981,268
4,0,,715,981,268
4,0,,716,981,268
4,0,,717,981,268
4,0,,718,980,268
4,0,,719,980,268
4,0,,720,980,268
4,0,,721,980,268
4,0,,722,980,268
4,0,,723,980,268
4,0,,724,980,268
4,0,,725,980,268
4,0,,726,980,268
4,0,,727,980,268
4,0,,728,980,268
4,0,,729,980,268
4,0,,730,980,268
4,0,,731,980,268
4,0,,732,982,266
4,0,,733,982,266
4,0,,734,981,268
4,0,,735,983,266
4,0,,736,984,264
4,0,,737,982,266
4,0,,738,981,268
4,0,,739,981,268
4,0,,740,981,268
4,0,,741,983,266
4,0,,742,983,266
4,0,,743,983,266
4,0,,744,983,266
4,0,,745,981,268
4,0,,746,981,268
4,0,,747,981,268
4,0,,748,981,268
4,0,,749,981,268
5,0,3.0,2,348,166
5,0,3.0,3,345,169
5,0,3.0,4,341,171
5,0,3.0,5,341,171
5,0,3.0,6,339,171
5,0,3.0,7,339,168
5,0,3.0,8,338,170
5,0,3.0,9,336,168
5,0,3.0,10,335,168
5,0,3.0,11,334,170
5,0,3.0,12,334,170
5,0,3.0,13,332,168
5,0,3.0,14,331,170
5,0,3.0,15,329,170
5,0,3.0,16,327,167
5,0,3.0,17,325,169
5,0,3.0,18,324,172
5,0,3.0,19,323,172
5,0,3.0,20,322,169
5,0,3.0,21,320,167
5,0,3.0,22,319,167
5,0,3.0,23,317,166
5,0,3.0,24,317,171
5,0,3.0,25,317,174
5,0,3.0,26,316,174
5,0,3.0,27,315,173
5,0,3.0,28,314,173
5,0,3.0,29,313,173
5,0,3.0,30,311,171
5,0,3.0,31,311,168
5,0,3.0,32,311,168
5,0,3.0,33,311,168
5,0,3.0,34,311,168
5,0,3.0,35,311,166
5,0,3.0,36,311,168
5,0,3.0,37,311,171
5,0,3.0,38,311,173
5,0,3.0,39,310,173
5,0,3.0,40,309,173
5,0,3.0,41,308,173
5,0,3.0,42,306,173
5,0,3.0,43,306,173
5,0,3.0,44,306,173
5,0,3.0,45,306,170
5,0,3.0,46,307,173
5,0,3.0,47,306,171
5,0,3.0,48,306,171
5,0,3.0,49,305,168
5,0,3.0,50,303,165
5,0,3.0,51,302,165
5,0,3.0,52,301,168
5,0,3.0,53,299,165
5,0,3.0,54,299,165
5,0,3.0,55,297,165
5,0,3.0,56,297,165
5,0,3.0,57,297,165
5,0,3.0,58,297,165
5,0,3.0,59,299,165
5,0,3.0,60,300,165
5,0,3.0,61,300,163
5,0,3.0,62,301,165
5,0,3.0,63,300,163
5,0,3.0,64,299,160
5,0,3.0,65,298,160
5,0,3.0,66,297,163
5,0,3.0,67,296,160
5,0,3.0,68,296,160
5,0,3.0,69,294,157
5,0,3.0,70,295,157
5,0,3.0,71,296,157
5,0,3.0,72,297,158
5,0,3.0,73,298,158
5,0,3.0,74,299,160
5,0,3.0,75,300,160
5,0,3.0,76,300,160
5,0,3.0,77,300,160
5,0,3.0,78,298,158
5,0,3.0,79,298,158
5,0,3.0,80,297,160
5,0,3.0,81,295,157
5,0,3.0,82,295,157
5,0,3.0,83,296,160
5,0,3.0,84,295,157
5,0,3.0,85,297,158
5,0,3.0,86,297,158
5,0,3.0,87,299,160
5,0,3.0,88,299,160
5,0,3.0,89,300,160
5,0,3.0,90,300,160
5,0,3.0,91,299,160
5,0,3.0,92,299,160
5,0,3.0,93,299,158
5,0,3.0,94,298,158
5,0,3.0,95,297,155
5,0,3.0,96,298,155
5,0,3.0,97,299,158
5,0,3.0,98,299,158
5,0,3.0,99,299,158
5,0,3.0,100,300,158
5,0,3.0,101,301,158
5,0,3.0,102,301,158
5,0,3.0,103,301,158
5,0,3.0,104,302,160
5,0,3.0,105,299,158
5,0,3.0,106,300,160
5,0,3.0,107,300,160
5,0,3.0,108,299,158
5,0,3.0,109,299,158
5,0,3.0,110,300,158
5,0,3.0,111,300,155
5,0,3.0,112,300,155
5,0,3.0,113,300,155
5,0,3.0,114,300,155
5,0,3.0,115,300,155
5,0,3.0,116,300,155
5,0,3.0,117,300,155
5,0,3.0,118,301,158
5,0,3.0,119,301,158
5,0,3.0,120,302,158
5,0,3.0,121,301,155
5,0,3.0,122,301,155
5,0,3.0,123,301,153
5,0,3.0,124,301,155
5,0,3.0,125,303,156
5,0,3.0,126,303,156
5,0,3.0,127,302,155
5,0,3.0,128,303,156
5,0,3.0,129,303,156
5,0,3.0,130,302,155
5,0,3.0,131,301,155
5,0,3.0,132,301,153
5,0,3.0,133,301,153
5,0,3.0,134,299,153
5,0,3.0,135,299,153
5,0,3.0,136,299,153
5,0,3.0,137,299,155
5,0,3.0,138,299,155
5,0,3.0,139,299,155
5,0,3.0,140,298,160
5,0,3.0,141,298,163
5,0,3.0,142,297,163
5,0,3.0,143,296,162
5,0,3.0,144,294,162
5,0,3.0,145,293,162
5,0,3.0,146,291,162
5,0,3.0,147,290,162
5,0,3.0,148,289,162
5,0,3.0,149,289,164
5,0,3.0,150,289,162
5,0,3.0,151,290,164
5,0,3.0,152,290,164
5,0,3.0,153,288,162
5,0,3.0,154,288,162
5,0,3.0,155,288,164
5,0,3.0,156,289,167
5,0,3.0,157,288,169
5,0,3.0,158,287,169
5,0,3.0,159,287,169
5,0,3.0,160,286,169
5,0,3.0,161,286,167
5,0,3.0,162,288,169
5,0,3.0,163,289,169
5,0,3.0,164,291,169
5,0,3.0,165,292,167
5,0,3.0,166,291,165
5,0,3.0,167,291,165
5,0,3.0,168,293,165
5,0,3.0,169,293,162
5,0,3.0,170,292,160
5,0,3.0,171,292,160
5,0,3.0,172,292,160
5,0,3.0,173,292,160
5,0,3.0,174,292,160
5,0,3.0,175,290,160
5,0,3.0,176,290,160
5,0,3.0,177,291,160
5,0,3.0,178,291,160
5,0,3.0,179,293,162
5,0,3.0,180,292,160
5,0,3.0,181,292,160
5,0,3.0,182,291,157
5,0,3.0,183,291,155
5,0,3.0,184,291,155
5,0,3.0,185,291,152
5,0,3.0,186,292,152
5,0,3.0,187,292,155
5,0,3.0,188,293,155
5,0,3.0,189,294,157
5,0,3.0,190,294,157
5,0,3.0,191,294,157
5,0,3.0,192,293,157
5,0,3.0,193,293,157
5,0,3.0,194,293,157
5,0,3.0,195,292,155
5,0,3.0,196,291,155
5,0,3.0,197,291,155
5,0,3.0,198,291,155
5,0,3.0,199,291,155
5,0,3.0,200,290,155
5,0,3.0,201,291,157
5,0,3.0,202,290,155
5,0,3.0,203,289,152
5,0,3.0,204,289,152
5,0,3.0,205,290,149
5,0,3.0,206,292,152
5,0,3.0,207,292,152
5,0,3.0,208,292,152
5,0,3.0,209,292,152
5,0,3.0,210,291,150
5,0,3.0,211,291,150
5,0,3.0,212,292,152
5,0,3.0,213,292,152
5,0,3.0,214,291,150
5,0,3.0,215,291,150
5,0,3.0,216,291,152
5,0,3.0,217,290,149
5,0,3.0,218,291,147
5,0,3.0,219,291,147
5,0,3.0,220,293,150
5,0,3.0,221,294,152
5,0,3.0,222,294,152
5,0,3.0,223,294,152
5,0,3.0,224,294,152
5,0,3.0,225,294,152
5,0,3.0,226,294,152
5,0,3.0,227,294,152
5,0,3.0,228,293,150
5,0,3.0,229,293,150
5,0,3.0,230,292,147
5,0,3.0,231,292,147
5,0,3.0,232,293,150
5,0,3.0,233,294,152
5,0,3.0,234,294,152
5,0,3.0,235,294,152
5,0,3.0,236,294,152
5,0,3.0,237,294,152
